sym,open,high,low,close,volume,date,time
eth,1828.74,1830.6,1823.87,1824.39,9253.3669,2023/5/15,11:00:00
eth,1824.39,1828.34,1823.74,1826.29,7784.6774,2023/5/15,12:00:00
eth,1826.29,1828.6,1821.08,1823.99,11777.0759,2023/5/15,13:00:00
eth,1823.99,1836.28,1812.97,1824.64,25641.1886,2023/5/15,14:00:00
eth,1824.63,1830.38,1821.67,1827.84,10947.3018,2023/5/15,15:00:00
eth,1827.85,1839.2,1826.4,1834.24,28705.6935,2023/5/15,16:00:00
eth,1834.25,1846.7,1828.7,1833.92,30366.3843,2023/5/15,17:00:00
eth,1833.92,1835,1826.39,1829.66,9685.6964,2023/5/15,18:00:00
eth,1829.67,1831,1823.73,1828.74,8673.8874,2023/5/15,19:00:00
eth,1828.74,1829.75,1824.4,1825.64,5863.5828,2023/5/15,20:00:00
eth,1825.65,1826.26,1823.76,1825.1,4503.7588,2023/5/15,21:00:00
eth,1825.11,1825.63,1819.49,1823.18,8185.0643,2023/5/15,22:00:00
eth,1823.17,1823.25,1813,1816.2,12238.7621,2023/5/15,23:00:00
eth,1816.21,1822.69,1803.67,1813.02,18100.5973,2023/5/16,0:00:00
eth,1813.02,1815.59,1796.2,1806.66,40796.3191,2023/5/16,1:00:00
eth,1806.65,1810.11,1804.04,1809.9,9094.6083,2023/5/16,2:00:00
eth,1809.89,1814.74,1809,1813.53,11146.5956,2023/5/16,3:00:00
eth,1813.53,1814.92,1810.7,1812.3,5709.1118,2023/5/16,4:00:00
eth,1812.3,1814.93,1809.06,1810.75,6818.358,2023/5/16,5:00:00
eth,1810.75,1813.25,1806.03,1811.83,7725.9001,2023/5/16,6:00:00
eth,1811.83,1823.61,1811.67,1822.68,24396.0996,2023/5/16,7:00:00
eth,1822.68,1827.18,1818.09,1819.8,13761.5509,2023/5/16,8:00:00
eth,1819.8,1821.22,1815.6,1816.88,9708.6793,2023/5/16,9:00:00
eth,1816.87,1817.68,1811.67,1812.66,11740.7717,2023/5/16,10:00:00
eth,1812.66,1820,1811.93,1816.53,6467.3557,2023/5/16,11:00:00
eth,1816.54,1823.24,1810,1818.92,16401.448,2023/5/16,12:00:00
eth,1818.93,1821.6,1813.36,1814.2,13489.5308,2023/5/16,13:00:00
eth,1814.2,1818.14,1810.71,1816.21,17254.142,2023/5/16,14:00:00
eth,1816.21,1822.98,1816.21,1820.2,12184.1568,2023/5/16,15:00:00
eth,1820.2,1829.76,1817.82,1823.72,17186.1656,2023/5/16,16:00:00
eth,1823.73,1828.8,1816.32,1827.24,13455.7151,2023/5/16,17:00:00
eth,1827.24,1832.64,1822.58,1825.91,14832.9523,2023/5/16,18:00:00
eth,1825.91,1827.26,1814.34,1816.8,11837.4023,2023/5/16,19:00:00
eth,1816.79,1823.6,1814.84,1821.25,7389.2139,2023/5/16,20:00:00
eth,1821.24,1829.34,1818.49,1825.89,7445.3355,2023/5/16,21:00:00
eth,1825.89,1827.91,1822.77,1823.4,7418.0044,2023/5/16,22:00:00
eth,1823.41,1826.32,1819.63,1824.21,6878.6645,2023/5/16,23:00:00
eth,1824.21,1827.51,1817.71,1825.43,10048.2667,2023/5/17,0:00:00
eth,1825.44,1837.5,1823.64,1831.34,15025.8179,2023/5/17,1:00:00
eth,1831.34,1831.9,1823.05,1823.21,9101.7642,2023/5/17,2:00:00
eth,1823.2,1826.46,1822.28,1823.82,5396.999,2023/5/17,3:00:00
eth,1823.81,1826.69,1823.01,1824.21,5944.5579,2023/5/17,4:00:00
eth,1824.21,1824.21,1818.28,1818.76,7941.3304,2023/5/17,5:00:00
eth,1818.75,1819.32,1815,1818.14,8199.2806,2023/5/17,6:00:00
eth,1818.14,1821.22,1803.33,1807.75,18743.1608,2023/5/17,7:00:00
eth,1807.74,1808.56,1802.12,1805.96,22569.1729,2023/5/17,8:00:00
eth,1805.95,1807.88,1800.87,1806.98,20294.1398,2023/5/17,9:00:00
eth,1806.98,1807.52,1803.43,1806.04,7895.4941,2023/5/17,10:00:00
eth,1806.03,1806.04,1788.1,1790.2,30624.1299,2023/5/17,11:00:00
eth,1790.2,1797.83,1788.43,1794.47,13987.245,2023/5/17,12:00:00
eth,1794.47,1799.89,1789.01,1790.46,13524.0762,2023/5/17,13:00:00
eth,1790.45,1800.35,1783.68,1798.14,22674.0523,2023/5/17,14:00:00
eth,1798.13,1800.2,1792.66,1797.24,11174.5063,2023/5/17,15:00:00
eth,1797.24,1806.52,1794.68,1804.25,18292.2526,2023/5/17,16:00:00
eth,1804.25,1821.49,1800.84,1815.99,21889.5381,2023/5/17,17:00:00
eth,1816,1824.74,1815.99,1818.41,18960.2531,2023/5/17,18:00:00
eth,1818.41,1833.93,1818.39,1828.1,28881.8264,2023/5/17,19:00:00
eth,1828.11,1835.37,1822.92,1826.59,13694.3639,2023/5/17,20:00:00
eth,1826.6,1830.25,1822.2,1823.58,10578.5829,2023/5/17,21:00:00
eth,1823.59,1825.66,1819.26,1820.32,8106.9947,2023/5/17,22:00:00
eth,1820.32,1824.2,1820.31,1822.12,8550.1856,2023/5/17,23:00:00
eth,1822.12,1824.58,1818.28,1820.69,8930.3029,2023/5/18,0:00:00
eth,1820.69,1824.97,1818.83,1820.31,6403.0315,2023/5/18,1:00:00
eth,1820.3,1826.82,1818.8,1825.59,6184.6914,2023/5/18,2:00:00
eth,1825.58,1827.82,1823.81,1826.59,7435.3628,2023/5/18,3:00:00
eth,1826.58,1827.05,1822.61,1823.25,5622.2004,2023/5/18,4:00:00
eth,1823.24,1824.47,1818.85,1819.4,6616.4899,2023/5/18,5:00:00
eth,1819.41,1820.55,1814.92,1817.64,8309.3898,2023/5/18,6:00:00
eth,1817.65,1831.92,1817.64,1827.1,14292.9382,2023/5/18,7:00:00
eth,1827.1,1830,1824.86,1826.38,8169.9107,2023/5/18,8:00:00
eth,1826.38,1828.61,1824.48,1826.45,7002.2709,2023/5/18,9:00:00
eth,1826.45,1828.43,1825.14,1826.48,5839.8478,2023/5/18,10:00:00
eth,1826.48,1826.78,1823.24,1825.43,5098.8308,2023/5/18,11:00:00
eth,1825.44,1827.18,1817.78,1818.52,11239.7059,2023/5/18,12:00:00
eth,1818.53,1820.31,1812.62,1818.28,14475.756,2023/5/18,13:00:00
eth,1818.29,1824.34,1805.11,1816.92,18726.8401,2023/5/18,14:00:00
eth,1816.92,1820.78,1806.64,1807.99,14408.3393,2023/5/18,15:00:00
eth,1807.99,1812.7,1806.95,1809.76,11702.4717,2023/5/18,16:00:00
eth,1809.76,1811.46,1771.12,1778.44,43032.5984,2023/5/18,17:00:00
eth,1778.44,1788.71,1773.07,1785.71,23965.7007,2023/5/18,18:00:00
eth,1785.7,1801.26,1783.32,1795.2,16854.0957,2023/5/18,19:00:00
eth,1795.2,1800.19,1793.57,1796.75,7722.2862,2023/5/18,20:00:00
eth,1796.74,1821.36,1796.74,1814.67,20286.0463,2023/5/18,21:00:00
eth,1814.67,1815.73,1807.8,1808.76,10116.6183,2023/5/18,22:00:00
eth,1808.77,1808.77,1799.73,1800.56,11319.5853,2023/5/18,23:00:00
eth,1800.56,1807.59,1798.43,1804.15,11638.2073,2023/5/19,0:00:00
eth,1804.15,1806.87,1796.81,1799.3,8355.0755,2023/5/19,1:00:00
eth,1799.29,1802,1797.28,1800.26,4932.7652,2023/5/19,2:00:00
eth,1800.27,1803.56,1797.92,1801.35,5823.228,2023/5/19,3:00:00
eth,1801.35,1804.68,1799.13,1804.68,5153.5323,2023/5/19,4:00:00
eth,1804.68,1806.67,1803.22,1805.4,7563.0393,2023/5/19,5:00:00
eth,1805.41,1808.94,1803.71,1807.32,9531.999,2023/5/19,6:00:00
eth,1807.32,1810.53,1805.61,1805.62,8927.0345,2023/5/19,7:00:00
eth,1805.61,1810.15,1805.26,1808.34,6711.1416,2023/5/19,8:00:00
eth,1808.34,1811.4,1806.67,1807.58,6358.246,2023/5/19,9:00:00
eth,1807.58,1811.87,1805.95,1806.99,8595.3177,2023/5/19,10:00:00
eth,1807,1809.36,1804.99,1807.5,9780.4861,2023/5/19,11:00:00
eth,1807.5,1818.28,1807.5,1814.75,16602.2853,2023/5/19,12:00:00
eth,1814.74,1818.8,1812.73,1814.86,13514.0002,2023/5/19,13:00:00
eth,1814.87,1815.25,1807.23,1811.14,13499.4952,2023/5/19,14:00:00
eth,1811.15,1829.54,1800.81,1815.45,50604.5788,2023/5/19,15:00:00
eth,1815.46,1818.8,1811.25,1812.21,12164.132,2023/5/19,16:00:00
eth,1812.21,1822.87,1810.42,1818.93,11763.3122,2023/5/19,17:00:00
eth,1818.92,1822.2,1815.92,1817.4,8349.4312,2023/5/19,18:00:00
eth,1817.39,1817.4,1806.97,1811.44,9427.6605,2023/5/19,19:00:00
eth,1811.44,1815.82,1809.41,1812.08,5198.1881,2023/5/19,20:00:00
eth,1812.08,1815.05,1811.8,1813.82,2660.5459,2023/5/19,21:00:00
eth,1813.82,1814.75,1812.33,1812.34,3700.6142,2023/5/19,22:00:00
eth,1812.34,1814.16,1811.05,1812.32,2262.1515,2023/5/19,23:00:00
eth,1812.31,1813.7,1807.06,1808.33,5931.8005,2023/5/20,0:00:00
eth,1808.33,1811.32,1808,1809.89,3303.2377,2023/5/20,1:00:00
eth,1809.9,1811.96,1807.95,1808.74,2846.4603,2023/5/20,2:00:00
eth,1808.75,1813.49,1808.2,1813.43,3840.5222,2023/5/20,3:00:00
eth,1813.43,1813.94,1811.55,1813.4,2849.9988,2023/5/20,4:00:00
eth,1813.39,1813.4,1809.46,1810.6,4739.526,2023/5/20,5:00:00
eth,1810.59,1811.02,1808.41,1809.92,4684.0583,2023/5/20,6:00:00
eth,1809.91,1811.6,1809.23,1811.19,2761.7665,2023/5/20,7:00:00
eth,1811.18,1814.78,1811.18,1814.55,3844.487,2023/5/20,8:00:00
eth,1814.54,1815.91,1812.53,1813.2,4165.4575,2023/5/20,9:00:00
eth,1813.2,1815.99,1813.06,1813.29,4034.9316,2023/5/20,10:00:00
eth,1813.29,1814.7,1811.63,1813.39,5548.6658,2023/5/20,11:00:00
eth,1813.38,1817.6,1813.31,1813.52,8206.5035,2023/5/20,12:00:00
eth,1813.52,1815.72,1812.69,1814.26,4860.1777,2023/5/20,13:00:00
eth,1814.25,1820,1814.25,1819.2,8123.1224,2023/5/20,14:00:00
eth,1819.2,1820.77,1816.7,1817.5,5885.952,2023/5/20,15:00:00
eth,1817.5,1818.17,1815.06,1815.88,2969.6825,2023/5/20,16:00:00
eth,1815.89,1827.57,1813.5,1826.99,13723.0626,2023/5/20,17:00:00
eth,1827,1828.87,1819.68,1820,11791.7266,2023/5/20,18:00:00
eth,1819.99,1822.51,1814.4,1821.33,6731.4574,2023/5/20,19:00:00
eth,1821.33,1822.66,1815.45,1816.48,4249.7237,2023/5/20,20:00:00
eth,1816.48,1817.67,1812.07,1817.26,6891.5119,2023/5/20,21:00:00
eth,1817.26,1818.69,1815.67,1818.34,3200.2992,2023/5/20,22:00:00
eth,1818.34,1820.16,1817.21,1819.42,2570.3032,2023/5/20,23:00:00
eth,1819.42,1828.98,1816.78,1826.72,10629.31,2023/5/21,0:00:00
eth,1826.72,1827.97,1817.36,1817.72,6514.8254,2023/5/21,1:00:00
eth,1817.72,1819.92,1816.78,1818.85,4072.575,2023/5/21,2:00:00
eth,1818.86,1819.35,1817.63,1817.88,3210.2938,2023/5/21,3:00:00
eth,1817.87,1818.13,1815.64,1817.17,4840.8267,2023/5/21,4:00:00
eth,1817.18,1817.45,1813.62,1815.13,4912.9229,2023/5/21,5:00:00
eth,1815.13,1815.82,1813.51,1815.45,3629.6251,2023/5/21,6:00:00
eth,1815.46,1817.48,1814.09,1817,3953.2388,2023/5/21,7:00:00
eth,1816.99,1817,1813.43,1815.47,4363.7528,2023/5/21,8:00:00
eth,1815.46,1817.36,1812.52,1816.84,5365.3942,2023/5/21,9:00:00
eth,1816.83,1817.05,1808.05,1810.17,9141.025,2023/5/21,10:00:00
eth,1810.16,1813.45,1806.54,1809.48,13311.2925,2023/5/21,11:00:00
eth,1809.49,1815.23,1808.54,1813.81,9233.1776,2023/5/21,12:00:00
eth,1813.81,1813.93,1812.05,1812.43,3242.3223,2023/5/21,13:00:00
eth,1812.43,1817.76,1811.36,1812.16,6268.9396,2023/5/21,14:00:00
eth,1812.15,1816.98,1802.58,1807.33,13861.9054,2023/5/21,15:00:00
eth,1807.34,1810.53,1804.02,1807.2,8823.2979,2023/5/21,16:00:00
eth,1807.21,1808.8,1802.37,1806.65,6812.2241,2023/5/21,17:00:00
eth,1806.65,1808.61,1805.56,1806.44,4090.8795,2023/5/21,18:00:00
eth,1806.43,1810.18,1805.84,1810.08,3791.6675,2023/5/21,19:00:00
eth,1810.07,1811.72,1805.43,1805.6,4660.6999,2023/5/21,20:00:00
eth,1805.6,1806.25,1797.21,1803.32,16324.7366,2023/5/21,21:00:00
eth,1803.33,1807,1802.54,1804.99,5790.5765,2023/5/21,22:00:00
eth,1804.99,1808.07,1802.64,1804.91,4672.2962,2023/5/21,23:00:00
eth,1804.91,1806.76,1792.01,1798.86,14565.3927,2023/5/22,0:00:00
eth,1798.85,1801.72,1792.6,1793.96,11453.1009,2023/5/22,1:00:00
eth,1793.96,1803.78,1792.03,1801.85,9232.2654,2023/5/22,2:00:00
eth,1801.85,1803.69,1800.35,1800.98,4375.7602,2023/5/22,3:00:00
eth,1800.98,1804.84,1800.78,1802.56,5629.6421,2023/5/22,4:00:00
eth,1802.56,1804.96,1802.56,1803.99,5124.1266,2023/5/22,5:00:00
eth,1803.99,1815,1803.7,1808.98,10820.8635,2023/5/22,6:00:00
eth,1808.99,1811.65,1808.15,1811.19,5938.5459,2023/5/22,7:00:00
eth,1811.19,1817.4,1810.7,1811.65,12624.0311,2023/5/22,8:00:00
eth,1811.65,1818.96,1811.64,1817.5,9638.1186,2023/5/22,9:00:00
eth,1817.5,1820.17,1814.73,1817.17,10301.7148,2023/5/22,10:00:00
eth,1817.18,1817.45,1812.78,1814.32,4817.334,2023/5/22,11:00:00
eth,1814.32,1816.38,1809.5,1810.39,9490.0311,2023/5/22,12:00:00
eth,1810.4,1828.27,1808.97,1822.09,25180.8725,2023/5/22,13:00:00
eth,1822.09,1824.4,1808.54,1819.35,21301.4725,2023/5/22,14:00:00
eth,1819.34,1821.32,1812.51,1816.64,9476.7029,2023/5/22,15:00:00
eth,1816.64,1819.71,1814.2,1817.8,8620.3939,2023/5/22,16:00:00
eth,1817.8,1820,1813.46,1816.97,16559.8789,2023/5/22,17:00:00
eth,1816.98,1823.44,1816.97,1819.53,11835.0588,2023/5/22,18:00:00
eth,1819.53,1820.26,1814.42,1816.4,7675.4541,2023/5/22,19:00:00
eth,1816.4,1819.79,1813.33,1818.29,4650.4037,2023/5/22,20:00:00
eth,1818.29,1825.17,1818.29,1820.77,9077.0296,2023/5/22,21:00:00
eth,1820.76,1823.46,1818.63,1818.64,5131.8356,2023/5/22,22:00:00
eth,1818.63,1819.68,1817.14,1817.35,3978.9129,2023/5/22,23:00:00
eth,1817.36,1823.73,1815.24,1816.35,6905.1655,2023/5/23,0:00:00
eth,1816.36,1842.1,1815.44,1834.33,46190.3386,2023/5/23,1:00:00
eth,1834.33,1844.63,1834.32,1842.12,23070.4304,2023/5/23,2:00:00
eth,1842.12,1872.5,1841.09,1866,92373.3632,2023/5/23,3:00:00
eth,1866.01,1869.01,1855,1857.42,26553.8769,2023/5/23,4:00:00
eth,1857.42,1862,1856,1858.03,13523.0759,2023/5/23,5:00:00
eth,1858.03,1862.5,1853.83,1855.89,11160.9224,2023/5/23,6:00:00
eth,1855.9,1856.5,1846.01,1854.05,14448.6288,2023/5/23,7:00:00
eth,1854.06,1858.32,1849.62,1856.07,10588.674,2023/5/23,8:00:00
eth,1856.08,1857.73,1852.87,1855.2,6997.777,2023/5/23,9:00:00
eth,1855.19,1857.4,1853,1857.04,11341.1147,2023/5/23,10:00:00
eth,1857.04,1857.49,1852.97,1854.97,8100.3056,2023/5/23,11:00:00
eth,1854.97,1856.93,1848.88,1851.91,13117.1822,2023/5/23,12:00:00
eth,1851.9,1853.5,1842.37,1847.07,20519.8797,2023/5/23,13:00:00
eth,1847.06,1858,1846.59,1856.3,13080.4645,2023/5/23,14:00:00
eth,1856.29,1860.61,1854.62,1856.92,12610.9768,2023/5/23,15:00:00
eth,1856.92,1857.55,1849.62,1849.83,11719.613,2023/5/23,16:00:00
eth,1849.83,1853.37,1848,1849.8,7205.6852,2023/5/23,17:00:00
eth,1849.8,1851.79,1844.93,1845.37,12120.0628,2023/5/23,18:00:00
eth,1845.37,1852.99,1842,1851.52,10037.3307,2023/5/23,19:00:00
eth,1851.52,1857.14,1848.5,1854.39,8377.1021,2023/5/23,20:00:00
eth,1854.4,1855.73,1849.3,1849.31,5113.796,2023/5/23,21:00:00
eth,1849.31,1854.4,1846.33,1854.4,6225.1189,2023/5/23,22:00:00
eth,1854.4,1856.82,1852.82,1854.05,5488.7248,2023/5/23,23:00:00
eth,1854.06,1854.09,1847.31,1849.69,6820.4635,2023/5/24,0:00:00
eth,1849.69,1850.96,1844.31,1845.27,9284.0877,2023/5/24,1:00:00
eth,1845.27,1847.82,1844.37,1846.13,5877.7253,2023/5/24,2:00:00
eth,1846.14,1846.3,1812.13,1821.95,47574.0772,2023/5/24,3:00:00
eth,1821.94,1827.56,1817.54,1827.32,36418.5209,2023/5/24,4:00:00
eth,1827.31,1828.66,1823.95,1826.13,21852.6441,2023/5/24,5:00:00
eth,1826.13,1826.45,1817.81,1821.55,10667.5882,2023/5/24,6:00:00
eth,1821.54,1823.45,1813.82,1814.07,13900.2488,2023/5/24,7:00:00
eth,1814.07,1818.46,1813.35,1818.44,10860.8295,2023/5/24,8:00:00
eth,1818.45,1821.15,1816,1817.07,8112.2111,2023/5/24,9:00:00
eth,1817.06,1817.38,1813.53,1815.47,7918.0873,2023/5/24,10:00:00
eth,1815.46,1817.99,1811,1816.01,11256.1696,2023/5/24,11:00:00
eth,1816.02,1818.27,1813.33,1816.65,8174.924,2023/5/24,12:00:00
eth,1816.64,1818.13,1789.53,1803.04,39833.3839,2023/5/24,13:00:00
eth,1803.04,1803.04,1777.6,1787.48,50824.0408,2023/5/24,14:00:00
eth,1787.47,1795.61,1781,1793.35,38479.44,2023/5/24,15:00:00
eth,1793.36,1793.78,1785,1789.4,12968.2093,2023/5/24,16:00:00
eth,1789.39,1795.38,1785.23,1792.74,11789.6739,2023/5/24,17:00:00
eth,1792.73,1794.67,1786.69,1788.2,9811.9331,2023/5/24,18:00:00
eth,1788.19,1798.63,1786.26,1792.79,14843.6158,2023/5/24,19:00:00
eth,1792.79,1809.29,1791.89,1804.6,20133.6548,2023/5/24,20:00:00
eth,1804.61,1809.2,1791.8,1800.41,11326.7378,2023/5/24,21:00:00
eth,1800.42,1803.6,1797.64,1799.38,7222.3135,2023/5/24,22:00:00
eth,1799.39,1803.2,1798.73,1799.89,4895.5644,2023/5/24,23:00:00
eth,1799.89,1807.33,1790.91,1792.06,23487.6351,2023/5/25,0:00:00
eth,1792.06,1798.34,1761.41,1777.15,58692.4455,2023/5/25,1:00:00
eth,1777.15,1780.66,1774.98,1779.8,9528.6673,2023/5/25,2:00:00
eth,1779.79,1783.09,1775.92,1781.27,11183.2386,2023/5/25,3:00:00
eth,1781.28,1782.41,1774.45,1779.17,11974.034,2023/5/25,4:00:00
eth,1779.18,1784.49,1778.41,1784.16,5217.1371,2023/5/25,5:00:00
eth,1784.17,1787.52,1782.69,1784.08,9211.4942,2023/5/25,6:00:00
eth,1784.07,1785,1777.65,1778.68,11542.8113,2023/5/25,7:00:00
eth,1778.68,1786.8,1778.68,1784.99,9775.5249,2023/5/25,8:00:00
eth,1784.99,1788.2,1784.98,1787.36,6774.9904,2023/5/25,9:00:00
eth,1787.36,1789.61,1784.54,1786.23,5818.3777,2023/5/25,10:00:00
eth,1786.23,1792.55,1782.43,1789.65,8710.2991,2023/5/25,11:00:00
eth,1789.66,1812.76,1789.65,1801.8,37873.5316,2023/5/25,12:00:00
eth,1801.81,1805.99,1794.59,1799.55,16004.813,2023/5/25,13:00:00
eth,1799.56,1803.66,1794.05,1799.31,14738.7492,2023/5/25,14:00:00
eth,1799.3,1801.33,1786.71,1791.56,16103.6064,2023/5/25,15:00:00
eth,1791.56,1799.41,1791.36,1797.11,16706.516,2023/5/25,16:00:00
eth,1797.11,1806.77,1795.83,1804.8,12616.6431,2023/5/25,17:00:00
eth,1804.8,1809.84,1803.37,1805.7,15904.8103,2023/5/25,18:00:00
eth,1805.7,1818.81,1804.65,1808.82,22697.2325,2023/5/25,19:00:00
eth,1808.82,1813.76,1808.82,1809.99,10236.5918,2023/5/25,20:00:00
eth,1809.98,1809.99,1805.74,1807.61,5200.6791,2023/5/25,21:00:00
eth,1807.6,1809.45,1806.07,1807.28,4848.6751,2023/5/25,22:00:00
eth,1807.28,1812.13,1805.39,1805.6,5784.5056,2023/5/25,23:00:00
eth,1805.61,1808.75,1802.24,1805.28,9789.4701,2023/5/26,0:00:00
eth,1805.29,1808.98,1796.99,1801.97,13130.0667,2023/5/26,1:00:00
eth,1801.98,1804.36,1800.68,1801.89,3987.9185,2023/5/26,2:00:00
eth,1801.89,1808.52,1801.4,1807.41,7946.8294,2023/5/26,3:00:00
eth,1807.41,1809.58,1805.28,1808.16,12227.1474,2023/5/26,4:00:00
eth,1808.15,1808.77,1802.79,1803.06,6436.6968,2023/5/26,5:00:00
eth,1803.05,1812.76,1802,1811.62,9803.9671,2023/5/26,6:00:00
eth,1811.62,1817.72,1809.52,1816.71,11104.1324,2023/5/26,7:00:00
eth,1816.7,1818.52,1813.03,1814.36,12478.1089,2023/5/26,8:00:00
eth,1814.36,1814.52,1811.69,1813.37,6423.1886,2023/5/26,9:00:00
eth,1813.38,1814.6,1811.11,1813.51,4577.4967,2023/5/26,10:00:00
eth,1813.51,1815.99,1811.27,1812.26,10920.8662,2023/5/26,11:00:00
eth,1812.26,1823.81,1809.03,1814.73,21895.9202,2023/5/26,12:00:00
eth,1814.73,1829,1814.72,1823.2,29486.3077,2023/5/26,13:00:00
eth,1823.2,1838.2,1820.2,1829.83,35627.4499,2023/5/26,14:00:00
eth,1829.83,1837.34,1829.61,1830.84,16690.7908,2023/5/26,15:00:00
eth,1830.83,1832.29,1828.2,1828.2,10786.2293,2023/5/26,16:00:00
eth,1828.2,1830.51,1822.5,1824.34,9969.1728,2023/5/26,17:00:00
eth,1824.34,1834.52,1822.49,1831.73,14038.4654,2023/5/26,18:00:00
eth,1831.73,1837,1831.44,1835.55,10513.3277,2023/5/26,19:00:00
eth,1835.56,1837.79,1833.12,1834.66,5602.7088,2023/5/26,20:00:00
eth,1834.66,1836.04,1831.21,1831.25,4659.1538,2023/5/26,21:00:00
eth,1831.26,1832.12,1826.18,1826.29,4396.7849,2023/5/26,22:00:00
eth,1826.3,1829.53,1826.29,1827.79,3198.4853,2023/5/26,23:00:00
eth,1827.8,1828.23,1825.01,1826.49,4377.2449,2023/5/27,0:00:00
eth,1826.49,1829.98,1826.47,1829.97,4397.1702,2023/5/27,1:00:00
eth,1829.97,1834.19,1826.71,1833.3,6499.7178,2023/5/27,2:00:00
eth,1833.3,1836.12,1831.6,1834.25,13367.1683,2023/5/27,3:00:00
eth,1834.24,1835.45,1830.83,1834.32,8544.3127,2023/5/27,4:00:00
eth,1834.31,1834.66,1829.27,1831.59,3605.1912,2023/5/27,5:00:00
eth,1831.6,1833.83,1830.4,1832.68,3522.0853,2023/5/27,6:00:00
eth,1832.68,1833.45,1828.2,1829.76,5306.6622,2023/5/27,7:00:00
eth,1829.77,1830.04,1825.98,1828.19,7831.4805,2023/5/27,8:00:00
eth,1828.19,1830.18,1826.56,1826.75,6085.8056,2023/5/27,9:00:00
eth,1826.75,1828,1824.6,1826.54,5894.6438,2023/5/27,10:00:00
eth,1826.54,1828.36,1822.45,1826.83,5291.3805,2023/5/27,11:00:00
eth,1826.83,1830.4,1824.76,1828.18,4491.4213,2023/5/27,12:00:00
eth,1828.19,1832,1812.18,1819.79,11071.3282,2023/5/27,13:00:00
eth,1819.8,1826.15,1818.28,1822.96,8370.1127,2023/5/27,14:00:00
eth,1822.96,1824.31,1821.37,1823.6,4351.9364,2023/5/27,15:00:00
eth,1823.6,1823.71,1817.25,1821.69,5184.4514,2023/5/27,16:00:00
eth,1821.7,1825.42,1820.8,1824.18,3797.4263,2023/5/27,17:00:00
eth,1824.19,1829.2,1820.35,1821.57,7390.3953,2023/5/27,18:00:00
eth,1821.58,1826.91,1821.57,1826.03,4039.4278,2023/5/27,19:00:00
eth,1826.04,1827.52,1825.44,1827.52,2666.5526,2023/5/27,20:00:00
eth,1827.52,1828.36,1824.41,1827.92,4020.4804,2023/5/27,21:00:00
eth,1827.92,1832.06,1827.33,1830.07,5357.6023,2023/5/27,22:00:00
eth,1830.07,1832,1828.48,1829.89,3360.9429,2023/5/27,23:00:00
eth,1829.89,1854.9,1823.6,1849.07,28565.1095,2023/5/28,0:00:00
eth,1849.08,1859.5,1847,1848.78,26580.5389,2023/5/28,1:00:00
eth,1848.79,1851.14,1845.76,1846.59,8251.2198,2023/5/28,2:00:00
eth,1846.6,1855.27,1845.74,1850.71,11338.2546,2023/5/28,3:00:00
eth,1850.71,1859,1848.81,1849.14,32452.6179,2023/5/28,4:00:00
eth,1849.14,1850.8,1846.3,1847.49,8984.5787,2023/5/28,5:00:00
eth,1847.49,1850,1845.51,1845.88,10302.9156,2023/5/28,6:00:00
eth,1845.88,1848.5,1845.29,1847.79,5421.2706,2023/5/28,7:00:00
eth,1847.8,1848.41,1843.48,1845.42,7413.9294,2023/5/28,8:00:00
eth,1845.43,1846.6,1843.76,1844.87,3121.1463,2023/5/28,9:00:00
eth,1844.88,1846.72,1843.21,1845.8,5307.2585,2023/5/28,10:00:00
eth,1845.8,1851.79,1843.21,1843.5,10735.6968,2023/5/28,11:00:00
eth,1843.51,1844.42,1837.17,1840.6,8891.4934,2023/5/28,12:00:00
eth,1840.6,1845.21,1840.59,1843.72,5488.6729,2023/5/28,13:00:00
eth,1843.72,1843.72,1839.16,1839.5,6353.3974,2023/5/28,14:00:00
eth,1839.49,1843.74,1836.69,1843.74,6527.7678,2023/5/28,15:00:00
eth,1843.74,1845.96,1839.21,1843.98,6182.748,2023/5/28,16:00:00
eth,1843.98,1852.77,1841.53,1847.51,11737.0894,2023/5/28,17:00:00
eth,1847.51,1858.93,1843.88,1851.63,26887.2713,2023/5/28,18:00:00
eth,1851.63,1854.57,1845.6,1848.77,12209.5121,2023/5/28,19:00:00
eth,1848.77,1854.89,1848.76,1853.46,7843.1018,2023/5/28,20:00:00
eth,1853.47,1868,1853.46,1867.99,18547.1966,2023/5/28,21:00:00
eth,1867.99,1918.65,1867.99,1906.72,77399.2236,2023/5/28,22:00:00
eth,1906.73,1917.97,1906.72,1908.64,31850.4262,2023/5/28,23:00:00
eth,1908.64,1927.62,1908.17,1914.43,43302.0217,2023/5/29,0:00:00
eth,1914.43,1918.29,1912.11,1917.33,17838.7506,2023/5/29,1:00:00
eth,1917.34,1919.19,1909.31,1909.99,14271.6157,2023/5/29,2:00:00
eth,1909.99,1910,1901.21,1903.77,24422.3645,2023/5/29,3:00:00
eth,1903.78,1905.48,1893,1899.98,32677.4931,2023/5/29,4:00:00
eth,1899.98,1905.92,1898.9,1903.84,10118.604,2023/5/29,5:00:00
eth,1903.85,1905.41,1900.8,1904,6525.9819,2023/5/29,6:00:00
eth,1904,1904,1896.07,1899.85,12310.1153,2023/5/29,7:00:00
eth,1899.85,1901.44,1895,1899.61,8101.8405,2023/5/29,8:00:00
eth,1899.61,1904.95,1898.73,1904.95,10320.4897,2023/5/29,9:00:00
