date,sym,open,high,low,close,volume
2018/3/27,eth,485,491.55,446,448.5,138188.7604
2018/3/28,eth,448.5,466,440.14,446.67,89895.47885
2018/3/29,eth,446.07,449.43,380,384,225341.9432
2018/3/30,eth,383.87,412.04,366,392.43,292254.7944
2018/3/31,eth,392.4,419.4,388.52,393.92,167833.594
2018/4/1,eth,393.93,399.91,356.9,378.58,150493.9942
2018/4/2,eth,378.58,394.87,375,385.05,113242.1419
2018/4/3,eth,385,419.08,380.13,415.01,137897.5557
2018/4/4,eth,415,416.5,370,378.16,140598.3967
2018/4/5,eth,378.15,387.03,365.61,381.22,120314.0588
2018/4/6,eth,381.56,385.91,362.54,368.89,74458.69141
2018/4/7,eth,368.89,394.75,368.28,384.51,71463.42848
2018/4/8,eth,384.51,404.05,384,400.4,57395.52936
2018/4/9,eth,400.4,431.99,387.1,399.44,151653.5041
2018/4/10,eth,399.25,418.68,391.4,416.07,81394.29605
2018/4/11,eth,415.53,433.54,410.38,429.52,86706.68627
2018/4/12,eth,429.9,499,412.88,495.67,249766.3832
2018/4/13,eth,494.3,530,480.22,495.11,251752.0878
2018/4/14,eth,494.69,515,485.58,502.68,121283.3338
2018/4/15,eth,502.68,535,502.51,533.88,108739.154
2018/4/16,eth,533.88,538,497.31,511.46,130359.5255
2018/4/17,eth,512.09,521.2,500.02,502.56,96541.96382
2018/4/18,eth,502.56,526.99,501.12,526.09,73161.95251
2018/4/19,eth,526.49,571.61,521.03,568.14,112235.7733
2018/4/20,eth,568.14,622.17,556.5,617.09,160209.0395
2018/4/21,eth,616.8,624.5,570.23,604.87,159364.9535
2018/4/22,eth,604.87,643.49,589,620.92,120127.3728
2018/4/23,eth,620.67,649.11,618.02,645.09,77475.70793
2018/4/24,eth,644.58,712.99,643.76,701.58,171437.6697
2018/4/25,eth,701.16,703.3,593.83,618,341439.5043
2018/4/26,eth,617.73,666.19,600,661.51,155754.0082
2018/4/27,eth,661.51,686.82,635.73,643.46,134803.4839
2018/4/28,eth,643.41,694.9,638.76,682.86,113128.3634
2018/4/29,eth,683.5,700.49,665.28,690.85,110020.2387
2018/4/30,eth,690.85,695.3,662.2,670.78,112494.9172
2018/5/1,eth,670.78,675.6,627.58,672,133123.6668
2018/5/2,eth,671.99,691.99,663,688.56,86185.5033
2018/5/3,eth,688.55,792.08,685.39,779,229419.209
2018/5/4,eth,779,810,756.91,785.99,179924.4022
2018/5/5,eth,785.8,832.66,781.56,819.5,128631.1876
2018/5/6,eth,819.5,839.99,752.49,794.3,166871.16
2018/5/7,eth,794.3,799.14,701,752.49,284237.0633
2018/5/8,eth,753,777,720.02,748.99,135106.1962
2018/5/9,eth,748.99,760.74,710.26,751.75,112353.3776
2018/5/10,eth,752.4,769.88,720,722.52,102019.2993
2018/5/11,eth,722.52,737.23,663,676.96,216953.5499
2018/5/12,eth,676.96,690.2,633.2,684.11,166801.0749
2018/5/13,eth,684.56,742,666.31,729.08,136022.3921
2018/5/14,eth,729.08,743.9,686,727.49,183466.9224
2018/5/15,eth,727.49,740,695,704.91,127191.2186
2018/5/16,eth,704.91,712.84,673.52,706.29,118902.469
2018/5/17,eth,706.8,719.25,662,667.62,106723.3838
2018/5/18,eth,667.62,694.9,656,692.6,106541.6631
2018/5/19,eth,693.26,717.8,682.31,697,88828.85641
2018/5/20,eth,697,729.88,688.4,716.16,86004.7409
2018/5/21,eth,716.16,720.46,688,696.7,96085.15451
2018/5/22,eth,697.1,699.6,637.32,640.99,107059.5769
2018/5/23,eth,640.86,669,560,577.19,257099.771
2018/5/24,eth,577.19,612.1,550,602.18,195854.625
2018/5/25,eth,602.08,617.46,568.7,585.55,118076.2627
2018/5/26,eth,585.56,607.62,578.32,586,77654.12532
2018/5/27,eth,586.03,592,557.43,570.4,97097.26713
2018/5/28,eth,570.81,576.2,506.11,511.5,153197.8328
2018/5/29,eth,511.5,573.43,510,567.36,189082.8379
2018/5/30,eth,567.09,585.83,541.2,557.19,122132.2701
2018/5/31,eth,557.87,586.73,552.98,577.81,100101.5228
2018/6/1,eth,577.81,590.26,564.93,579,83840.84162
2018/6/2,eth,579,599.17,572.9,590.85,80258.14719
2018/6/3,eth,590.85,628.81,590.1,619.66,84123.33235
2018/6/4,eth,619.66,625.47,580.15,591.02,96339.44507
2018/6/5,eth,591.02,614,570.36,609.05,89053.74351
2018/6/6,eth,609.29,613.35,593.4,607.4,70152.92117
2018/6/7,eth,606.68,618,598.24,605.16,60174.1888
2018/6/8,eth,605.2,608.45,593.33,598.68,49228.00755
2018/6/9,eth,599.29,608.97,591,592.87,38908.0653
2018/6/10,eth,592.44,592.87,501.13,524.11,190350.5843
2018/6/11,eth,524.64,535.51,508.66,531.69,145813.0782
2018/6/12,eth,531.08,538.88,482,493,158223.1481
2018/6/13,eth,493,501.97,449.06,475.47,181842.1942
2018/6/14,eth,475.47,529,460,519.29,206093.0733
2018/6/15,eth,519.3,521,481.62,487.48,160532.5361
2018/6/16,eth,487.47,503.28,483.72,496.74,131095.4517
2018/6/17,eth,496.45,507.6,492.7,497.14,117316.9322
2018/6/18,eth,497.15,524.48,487.27,517.95,143826.6827
2018/6/19,eth,517.77,548.2,510.01,537.97,148148.3806
2018/6/20,eth,537.68,542.02,515.08,536.49,123892.0424
2018/6/21,eth,536.34,544.98,521.11,526.18,79862.90544
2018/6/22,eth,526.32,526.44,450,462.09,212659.5344
2018/6/23,eth,462.4,481,455,473.41,94465.26834
2018/6/24,eth,473.4,475.81,419.53,454.41,198264.1008
2018/6/25,eth,454.29,474.47,444.37,458.7,122942.1165
2018/6/26,eth,459.04,460.81,429,429.34,84003.09976
2018/6/27,eth,429.81,445.95,420.19,441.64,99156.36437
2018/6/28,eth,441.36,443.96,416.45,420.22,112309.5671
2018/6/29,eth,420.48,442,404.48,434.77,159495.3094
2018/6/30,eth,434.77,463.15,434.51,454.09,157169.2024
2018/7/1,eth,454.2,457.77,443.73,452.1,111226.6285
2018/7/2,eth,452.14,481.83,444.16,476.25,182585.1102
2018/7/3,eth,476.32,486.98,457,461.82,186954.5548
2018/7/4,eth,461.78,482.7,458.02,467.38,101886.202
2018/7/5,eth,467.19,480,458.8,467.87,125806.0083
2018/7/6,eth,467.79,476,451.29,470.47,100428.648
2018/7/7,eth,470.48,487.99,461.5,485.57,83629.95382
2018/7/8,eth,485.57,495.98,482.05,486.77,144703.1363
2018/7/9,eth,486.55,488.98,468.2,471.71,89532.14109
2018/7/10,eth,471.73,473.23,427.69,432.48,173640.9762
2018/7/11,eth,432.55,452.69,424.2,444.99,159022.5973
2018/7/12,eth,444.99,445.36,416.94,431.14,181877.0792
2018/7/13,eth,431.14,442.47,424.62,432.46,150320.3253
2018/7/14,eth,432.43,440,428.26,433.19,122253.694
2018/7/15,eth,433.2,455,430.52,449.78,140415.2705
2018/7/16,eth,449.79,480.57,444.03,478.49,172440.7134
2018/7/17,eth,478.49,512,465.29,498.76,215318.0676
2018/7/18,eth,498.89,515.47,468.01,479.41,236137.8071
2018/7/19,eth,479.4,484.15,462.57,468.57,171308.0671
2018/7/20,eth,468.7,471.02,440,449.04,160873.3824
2018/7/21,eth,449.04,468.97,441.18,460.23,74259.64067
2018/7/22,eth,460.23,472.2,454.19,457.47,60684.89595
2018/7/23,eth,457.47,469.82,447.11,450.05,106561.4608
2018/7/24,eth,450.05,484.27,448.47,479.28,158286.759
2018/7/25,eth,479.24,485.77,464,472.1,170475.5494
2018/7/26,eth,472.11,485,460,462.64,173976.2192
2018/7/27,eth,462.17,474,455.84,470.09,198304.7921
2018/7/28,eth,470.09,472,460.82,469.29,156862.5936
2018/7/29,eth,468.44,472,461.6,466.4,138747.5633
2018/7/30,eth,466.4,469.79,446.1,456.23,179581.7942
2018/7/31,eth,456.19,457.3,427,432.22,214913.5723
2018/8/1,eth,432.2,434.99,406.55,420.41,209570.0844
2018/8/2,eth,420.37,425.52,407.43,410.62,178421.1067
2018/8/3,eth,410.62,420.01,396.61,417.52,201156.6115
2018/8/4,eth,417.58,419.53,401.86,407.21,179498.5752
2018/8/5,eth,407.21,413.24,400.16,408.79,158913.7721
2018/8/6,eth,408.77,413.28,397.08,405.28,166496.4247
2018/8/7,eth,405.19,412.76,369.19,378.21,207706.1108
2018/8/8,eth,378.2,380.42,347.25,355.48,275047.1079
2018/8/9,eth,355.48,369.9,350.51,363.3,244268.2057
2018/8/10,eth,363.21,365.87,325.95,331.81,264274.1338
2018/8/11,eth,331.88,332.98,304.45,317.69,335634.6724
2018/8/12,eth,317.49,327.13,313.42,317.89,135524.7999
2018/8/13,eth,317.96,321.99,280.68,283.81,307713.2221
2018/8/14,eth,283.81,283.81,250,278.41,485174.3754
2018/8/15,eth,278.47,304.45,276.3,281.12,438620.6416
2018/8/16,eth,281.46,298.6,277.55,287.17,235665.2551
2018/8/17,eth,286.84,318,285,317.51,342556.4607
2018/8/18,eth,317.51,321.33,281.79,294.11,384021.3883
2018/8/19,eth,294.1,307.4,288.2,299.42,288483.4484
2018/8/20,eth,299.3,304.04,269.5,270.51,219153.7894
2018/8/21,eth,270.51,285.9,269.7,281.21,224701.5767
2018/8/22,eth,281.09,298.89,259.5,270.8,403936.783
2018/8/23,eth,270.68,280.3,267.55,275.99,277304.6091
2018/8/24,eth,276.06,283.1,270.22,281.19,271850.2137
2018/8/25,eth,281.05,282.71,275.99,277.55,253375.4948
2018/8/26,eth,277.54,277.91,268.69,274.29,232525.9497
2018/8/27,eth,274.17,288.15,271.59,287.71,281020.6473
2018/8/28,eth,287.71,298,282.66,295.44,318323.2897
2018/8/29,eth,295.44,297,283.55,288.4,324275.4732
2018/8/30,eth,288.35,291,271.88,283.89,336993.1441
2018/8/31,eth,283.9,289,276.59,281.41,302663.3704
2018/9/1,eth,281.46,302,281.34,295.71,294944.4401
2018/9/2,eth,295.8,299.33,288.87,295.41,153300.0611
2018/9/3,eth,295.51,296.62,285.99,289.09,274753.7006
2018/9/4,eth,289.09,292.64,283,285.3,330102.19
2018/9/5,eth,285.18,287.62,227,228.53,528734.3196
2018/9/6,eth,228.28,233.19,212,229.7,552996.8657
2018/9/7,eth,229.73,234.69,213.5,215.22,398379.8174
2018/9/8,eth,215.19,220.2,190.01,196.71,318859.849
2018/9/9,eth,196.87,208.6,185.02,195.81,429255.0259
2018/9/10,eth,196.13,203.42,187.1,197.15,418489.8666
2018/9/11,eth,197.22,200.2,176.16,185.18,476745.7922
2018/9/12,eth,185.14,185.22,167.32,183.12,504047.7917
2018/9/13,eth,183.17,215,183.15,210.68,739503.3405
2018/9/14,eth,210.91,224.2,202.6,208.82,833945.8257
2018/9/15,eth,208.55,227.42,207.64,221.29,441046.5293
2018/9/16,eth,221.62,223.5,208.1,220.17,425538.5771
2018/9/17,eth,220.24,225,192.4,196.16,825020.7745
2018/9/18,eth,196.25,215.47,193.47,208.17,584366.1501
2018/9/19,eth,208.42,214.84,197.58,209.79,496100.4664
2018/9/20,eth,209.79,226.68,205.56,224,573632.2424
2018/9/21,eth,224,252.11,220.66,247.73,841029.1295
2018/9/22,eth,247.67,255.13,232.7,241.01,423740.7403
2018/9/23,eth,241.01,249.73,237,244.5,235214.1492
2018/9/24,eth,244.54,246.2,225.3,228.06,350139.1505
2018/9/25,eth,228.06,228.1,203.61,219.62,710650.7097
2018/9/26,eth,219.5,223.6,207.5,214.42,613754.2774
2018/9/27,eth,214.38,234,205.01,229.13,582274.4409
2018/9/28,eth,229.1,234.42,215.53,221.84,618434.6249
2018/9/29,eth,221.89,237.77,214.18,231.62,604000.9559
2018/9/30,eth,231.62,239,226.5,232.94,432195.4408
2018/10/1,eth,233.04,235.88,224.46,231.61,322900.4613
2018/10/2,eth,231.62,232.51,223.37,225.69,401305.3271
2018/10/3,eth,225.7,226.43,216.51,220.77,275609.2622
2018/10/4,eth,220.67,227.16,219.49,222.66,158137.4297
2018/10/5,eth,222.66,231.75,219.35,228.37,137730.3579
2018/10/6,eth,228.36,228.86,223.15,225.4,100257.5697
2018/10/7,eth,225.39,227.75,221.48,226.14,74733.67253
2018/10/8,eth,226.26,232.7,224.21,230.01,210989.422
2018/10/9,eth,230.01,231.02,226.56,228.4,100246.1843
2018/10/10,eth,228.4,228.78,224.05,226.74,122748.2141
2018/10/11,eth,226.7,226.91,189.01,191.58,497258.8287
2018/10/12,eth,191.55,201.87,190.04,196.96,216448.3922
2018/10/13,eth,196.96,202.78,196.27,201.3,107215.5262
2018/10/14,eth,201.39,203.56,194.33,197.01,110554.1936
2018/10/15,eth,196.84,239,194.6,214.39,973857.7477
2018/10/16,eth,214.39,219.95,211.55,215.09,145980.0984
2018/10/17,eth,215.2,216.99,210,212.85,153768.8502
2018/10/18,eth,212.9,215.3,203.53,206.24,150229.601
2018/10/19,eth,206.25,208,204.21,205,254660.4864
2018/10/20,eth,205.1,209.69,203.57,207.91,62376.6968
2018/10/21,eth,207.91,211.99,206.74,207.49,83277.36128
2018/10/22,eth,207.46,209.3,205,206.67,206046.8996
2018/10/23,eth,206.67,207.8,202.14,205.85,112753.0414
2018/10/24,eth,205.85,207.95,204.73,205.35,97128.82698
2018/10/25,eth,205.35,205.94,202.88,203.93,77411.57217
2018/10/26,eth,203.84,209,203,204.92,91143.83291
2018/10/27,eth,204.92,206.15,203.09,204.45,50235.68329
2018/10/28,eth,204.45,205.94,203.62,204.99,44394.83357
2018/10/29,eth,204.99,205.49,195.28,196.96,118281.8227
2018/10/30,eth,196.95,198.6,195.91,197.27,83633.81463
2018/10/31,eth,197.24,201.45,193.01,198.73,114739.7042
2018/11/1,eth,198.7,200.95,197.88,199.96,86097.98629
2018/11/2,eth,199.93,203.74,199.34,202.35,97123.22813
2018/11/3,eth,202.31,202.69,198.59,200.31,72084.92932
2018/11/4,eth,200.27,218.76,199,212.11,182534.6216
2018/11/5,eth,212.13,213.39,207.62,210.66,141432.1406
2018/11/6,eth,210.64,221.25,209.11,220.74,197797.4953
2018/11/7,eth,220.77,224.8,217.01,219.07,204931.0342
2018/11/8,eth,219.06,220.78,212.49,212.79,189828.4945
2018/11/9,eth,212.79,215.51,209.1,210.77,152215.9469
2018/11/10,eth,210.78,215.55,209.02,213.25,131384.4789
2018/11/11,eth,213.27,213.99,209,212.54,136268.8116
2018/11/12,eth,212.6,214.22,210.9,212.89,99963.97203
2018/11/13,eth,212.91,213.8,209.2,209.84,114466.3671
2018/11/14,eth,209.84,210.3,176.16,187.43,434676.1683
2018/11/15,eth,187.43,190,170.99,184.35,452416.1078
2018/11/16,eth,184.35,185,173,176.89,241710.3476
2018/11/17,eth,176.93,177.91,173.94,176.2,144804.7099
2018/11/18,eth,176.2,182.94,176.1,178.97,141736.3226
2018/11/19,eth,179.04,179.33,146.47,150.81,596789.8392
2018/11/20,eth,150.76,154.7,126.95,133.82,996552.2872
2018/11/21,eth,133.68,142.01,127.15,138.23,718957.7855
2018/11/22,eth,138.36,140.4,125.64,126.63,334674.0719
2018/11/23,eth,126.58,128.9,118.56,125.02,504352.2439
2018/11/24,eth,125,130.81,112.32,114.89,471321.5676
2018/11/25,eth,114.83,122.35,102.95,118.67,836233.3125
2018/11/26,eth,118.65,121.5,106.41,110.68,679491.7387
2018/11/27,eth,110.66,114.31,102.36,111.43,524024.4062
2018/11/28,eth,111.38,126.8,111.37,122.9,578552.7412
2018/11/29,eth,122.88,124,114.78,117.98,478777.3961
2018/11/30,eth,117.99,120.26,111.09,113.73,418593.6353
2018/12/1,eth,113.71,120.8,111.35,118.1,330159.0674
2018/12/2,eth,118.09,120.73,116,116.57,273657.6215
2018/12/3,eth,116.63,116.96,106.7,108.76,324446.0332
2018/12/4,eth,108.76,113.2,106,109.94,275321.0063
2018/12/5,eth,109.92,110.58,102.38,102.71,3.54E+05
2018/12/6,eth,102.73,104.68,90.2,91,5.86E+05
2018/12/7,eth,91.18,96.9,82.07,93.05,1.03E+06
2018/12/8,eth,93.06,98,84.55,90.38,6.98E+05
2018/12/9,eth,90.39,98.7,88.63,93.26,5.21E+05
2018/12/10,eth,93.26,95.21,88.11,89.91,4.09E+05
2018/12/11,eth,89.88,91.65,85.83,87.76,3.40E+05
2018/12/12,eth,87.77,91.31,86.63,89.41,2.85E+05
2018/12/13,eth,89.39,90.71,84.71,86.34,3.31E+05
2018/12/14,eth,86.35,87.25,82.2,83.82,3.18E+05
2018/12/15,eth,83.82,85,81.79,83.76,2.17E+05
2018/12/16,eth,83.75,87.64,83.73,84.67,2.41E+05
2018/12/17,eth,84.68,97,84.4,94.02,4.72E+05
2018/12/18,eth,94.03,101.3,91.34,100.39,5.30E+05
2018/12/19,eth,100.39,107.55,97.75,98.74,8.28E+05
2018/12/20,eth,98.73,116,97.88,114.05,8.60E+05
2018/12/21,eth,113.71,118,104.76,107.69,6.66E+05
2018/12/22,eth,107.67,115.5,105.38,115.2,4.06E+05
2018/12/23,eth,115.18,131.94,114.91,129.03,9.36E+05
2018/12/24,eth,129.03,157.67,128.8,138.03,1.32E+06
2018/12/25,eth,138.01,139.26,119.68,127.6,1.08E+06
2018/12/26,eth,127.61,135.32,122.51,129.35,7.95E+05
2018/12/27,eth,129.35,131.09,111.22,113.8,7.52E+05
2018/12/28,eth,113.75,136.66,111.87,135.3,8.94E+05
2018/12/29,eth,135.3,145.42,128.5,132.89,1.01E+06
2018/12/30,eth,133,139,127.03,137.77,704259.4161
2018/12/31,eth,137.81,138.66,128.7,131.45,484604.8396
2019/1/1,eth,131.45,140.67,130,139.1,401776.888
2019/1/2,eth,139.1,155.37,137.76,152.01,941486.3152
2019/1/3,eth,152.01,153.64,143.11,146.3,708091.3171
2019/1/4,eth,146.3,154.8,143.54,151.97,805248.9382
2019/1/5,eth,152.08,159.26,151.2,152.83,773169.1374
2019/1/6,eth,152.83,157.4,147.51,153.86,627908.4737
2019/1/7,eth,153.89,155.48,147.86,149.34,424765.3026
2019/1/8,eth,149.29,151.65,145.2,147.6,441661.0678
2019/1/9,eth,147.62,151.5,146.77,148.1,299443.563
2019/1/10,eth,148.11,149.45,121,124.95,871751.7504
2019/1/11,eth,124.96,127.36,120.08,124.65,545293.9837
2019/1/12,eth,124.67,126.19,122,123.35,300262.134
2019/1/13,eth,123.35,124.25,111.87,114.16,422561.9678
2019/1/14,eth,114.17,130.05,113.94,126.95,546420.4085
2019/1/15,eth,126.95,129.4,116,118.95,649020.5297
2019/1/16,eth,118.93,126.88,118.52,121.48,513486.6547
2019/1/17,eth,121.49,122.99,116.8,121.54,447535.2272
2019/1/18,eth,121.56,121.98,117.66,119.17,235646.684
2019/1/19,eth,119.16,125.29,119.14,122.6,323303.793
2019/1/20,eth,122.61,123.32,115.68,117.47,451792.8535
2019/1/21,eth,117.56,118.5,113.61,115.63,303632.9346
2019/1/22,eth,115.62,119.49,111.39,117.81,359542.6387
2019/1/23,eth,117.8,118.95,114.8,116.44,230247.6158
2019/1/24,eth,116.4,117.15,113.61,116.39,216242.2983
2019/1/25,eth,116.4,117.5,114.3,115.11,198617.0811
2019/1/26,eth,115.13,118,115,115.34,146216.8282
2019/1/27,eth,115.32,116.15,111.04,112.05,247369.6056
2019/1/28,eth,112.04,112.87,100.91,105.5,566205.7829
2019/1/29,eth,105.49,106.61,102.22,104.45,319768.9135
2019/1/30,eth,104.41,109.8,103.45,108.29,330968.1927
2019/1/31,eth,108.29,110.61,105.46,106.44,290679.6194
2019/2/1,eth,106.47,108.35,103.77,106.73,243149.8844
2019/2/2,eth,106.71,111.15,106.07,110.42,186908.7573
2019/2/3,eth,110.41,111.11,105.82,107.36,227211.5406
2019/2/4,eth,107.33,109.3,106.57,107.68,160850.1029
2019/2/5,eth,107.65,108.18,106.47,107.27,159730.1886
2019/2/6,eth,107.28,107.83,101.21,104.5,337204.3025
2019/2/7,eth,104.49,106.18,103.82,104.48,147942.0768
2019/2/8,eth,104.48,123,103.41,119.25,589950.6493
2019/2/9,eth,119.32,121.99,117.64,119.19,328067.9574
2019/2/10,eth,119.19,126.49,115.81,125.12,385819.0962
2019/2/11,eth,125.12,125.28,119.24,120.89,389405.304
2019/2/12,eth,120.88,123.89,118.18,122.41,343765.6699
2019/2/13,eth,122.4,126.47,120.7,121.86,317827.3196
2019/2/14,eth,121.86,124.5,120.1,120.42,297205.7874
2019/2/15,eth,120.47,124.25,120.19,121.67,255296.0814
2019/2/16,eth,121.66,124.99,121.54,122.67,215320.7013
2019/2/17,eth,122.67,135.61,122.43,133.75,614788.6008
2019/2/18,eth,133.77,148.3,132.42,145.69,1.08E+06
2019/2/19,eth,145.69,150,142.36,143.44,7.48E+05
2019/2/20,eth,143.45,149.52,139.6,148.44,6.14E+05
2019/2/21,eth,148.42,149.61,142.7,145.69,4.47E+05
2019/2/22,eth,145.68,148.85,143.85,147.36,3.66E+05
2019/2/23,eth,147.4,159.6,145.78,157.79,5.88E+05
2019/2/24,eth,157.75,166,131.7,132.1,1.26E+06
2019/2/25,eth,132.1,141.55,131.89,137.87,8.01E+05
2019/2/26,eth,137.88,138.41,133.72,136.22,4.33E+05
2019/2/27,eth,136.22,140.29,126.84,135.02,5.67E+05
2019/2/28,eth,135.03,139,132.1,135.34,5.79E+05
2019/3/1,eth,135.32,137.95,134.9,135.32,3.03E+05
2019/3/2,eth,135.32,136.12,130.03,132.56,2.97E+05
2019/3/3,eth,132.54,134.6,128.01,130.6,2.22E+05
2019/3/4,eth,130.6,131.11,122.6,125.65,4.04E+05
2019/3/5,eth,125.68,137.84,125.19,136.72,5.13E+05
2019/3/6,eth,136.71,140.29,133.33,137.4,4.29E+05
2019/3/7,eth,137.37,140.2,135.2,136.81,3.07E+05
2019/3/8,eth,136.82,139.34,130.62,133.52,3.30E+05
2019/3/9,eth,133.51,138.65,132.93,137.27,2.80E+05
2019/3/10,eth,137.27,137.5,134,135.37,2.04E+05
2019/3/11,eth,135.37,136.15,131,132.67,2.65E+05
2019/3/12,eth,132.67,135.3,130.77,133.57,1.95E+05
2019/3/13,eth,133.62,133.65,130.58,131.65,2.09E+05
2019/3/14,eth,131.69,135.11,128.52,132.2,2.58E+05
2019/3/15,eth,132.24,137.62,132.18,136.56,2.96E+05
2019/3/16,eth,136.6,144.47,136.51,140.92,4.75E+05
2019/3/17,eth,140.94,141.07,137.2,138.67,2.53E+05
2019/3/18,eth,138.67,142.01,136.1,137.59,2.82E+05
2019/3/19,eth,137.62,139.38,136.97,138.55,2.19E+05
2019/3/20,eth,138.56,139.66,136.01,139.01,2.23E+05
2019/3/21,eth,139.04,139.55,131.21,134.85,3.13E+05
2019/3/22,eth,134.85,137.2,134.29,135.98,1.86E+05
2019/3/23,eth,135.92,138.21,135.6,137.28,1.75E+05
2019/3/24,eth,137.28,137.37,134.75,136.09,1.98E+05
2019/3/25,eth,136.12,136.83,131.6,133.98,2.31E+05
2019/3/26,eth,133.97,134.74,132.27,134.18,1.83E+05
2019/3/27,eth,134.14,140.14,133.84,139.45,3.17E+05
2019/3/28,eth,139.46,139.57,137.3,137.86,1.63E+05
2019/3/29,eth,137.85,143.6,137.62,143.25,2.36E+05
2019/3/30,eth,143.25,145.89,140.06,142.46,2.55E+05
2019/3/31,eth,142.44,142.5,140.42,141.38,1.42E+05
2019/4/1,eth,141.41,143.08,139.57,141.24,2.34E+05
2019/4/2,eth,141.24,165.6,141,163.31,9.07E+05
2019/4/3,eth,163.26,177.81,149.23,159.96,1.35E+06
2019/4/4,eth,159.96,164,152.8,157.36,6.86E+05
2019/4/5,eth,157.33,167.83,155.94,164.77,5.16E+05
2019/4/6,eth,164.84,172.77,159.2,165.5,5.28E+05
2019/4/7,eth,165.56,175.43,164.06,174.21,4.66E+05
2019/4/8,eth,174.29,185.87,170.9,178.72,8.73E+05
2019/4/9,eth,178.71,179.17,171.05,174.6,431986.3611
2019/4/10,eth,174.58,183.77,168,177.12,523943.205
2019/4/11,eth,177.12,177.48,158.27,164.07,661305.3032
2019/4/12,eth,164.06,166.5,158.11,163.19,316337.8782
2019/4/13,eth,163.2,165.37,160.74,162.99,179237.7457
2019/4/14,eth,162.99,168.11,161.2,167.23,186977.6621
2019/4/15,eth,167.21,168.81,155.7,159.95,351548.9079
2019/4/16,eth,159.91,166.73,159.41,165.37,240370.5044
2019/4/17,eth,165.41,167.28,163.78,165.75,227841.5498
2019/4/18,eth,165.75,175.2,165.04,173.33,396118.9441
2019/4/19,eth,173.34,173.55,168.59,172.64,320541.7217
2019/4/20,eth,172.66,176.97,169.87,172.88,253596.4841
2019/4/21,eth,172.89,173.48,164.82,168.59,283450.4394
2019/4/22,eth,168.59,172.3,167,170.52,269868.3988
2019/4/23,eth,170.52,175.83,167.78,169.16,363523.3453
2019/4/24,eth,169.15,169.87,159.26,164.78,426497.0415
2019/4/25,eth,164.78,165.49,150.35,154.72,422657.0324
2019/4/26,eth,154.7,162.56,151.4,157.95,500355.8628
2019/4/27,eth,157.93,166.24,156.35,159.31,215918.6384
2019/4/28,eth,159.32,160.24,156.92,157.85,152976.3018
2019/4/29,eth,157.86,159.05,152,155.11,243591.949
2019/4/30,eth,155.14,162.89,155.11,161.83,305056.2465
2019/5/1,eth,161.85,163.88,158.36,160.19,192517.6276
2019/5/2,eth,160.2,163.48,158.5,161.81,289519.0203
2019/5/3,eth,161.82,170.86,160.99,168.06,416357.5212
2019/5/4,eth,168.1,171.3,159.76,163.7,3.13E+05
2019/5/5,eth,163.71,165.36,159.18,163.05,1.76E+05
2019/5/6,eth,163.05,178.05,157.55,173,5.07E+05
2019/5/7,eth,172.98,182.76,167.89,169.18,7.32E+05
2019/5/8,eth,169.07,173.17,164.8,170.85,2.96E+05
2019/5/9,eth,170.88,173.88,166.57,170.9,2.85E+05
2019/5/10,eth,170.96,176.7,168.46,172.91,4.26E+05
2019/5/11,eth,172.92,205.23,172.92,190.2,8.85E+05
2019/5/12,eth,190.2,204.32,181,188.11,8.23E+05
2019/5/13,eth,188.07,206.87,185.32,195.84,6.69E+05
2019/5/14,eth,195.83,219.81,194.19,216.4,8.64E+05
2019/5/15,eth,216.4,250.27,216.21,248.1,5.75E+05
2019/5/16,eth,248.06,279.76,241.76,264.25,1.73E+06
2019/5/17,eth,264.35,268.74,223.43,244.3,1.53E+06
2019/5/18,eth,244.31,248,230.62,233.6,6.73E+05
2019/5/19,eth,233.57,264,231.77,259.51,8.24E+05
